,id,address,city,lat_long,name,url,score,text_description
455,455,"
Lieu-dit ""Le Terrefort"" Rue Serge Denis, 09000 Foix, France
",Foix,"42.95401186,1.62389517",Hôtel Pyrène,https://www.booking.com/hotel/fr/pyrene.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hcmllZ2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AqPuwJ8GwAIB0gIkZDQ3YjlmYmMtM2Y4OC00MDZjLWIzMGYtYzIzNmJiYTlhZTI12AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=acbd1111ea290039&srepoch=1676687140&from_sustainable_property_sr=1&from=searchresults,8.3,"[""You're eligible for a Genius discount at Hôtel Pyrène! To save at this property, all you have to do is "", '.', 'Set on a 4300 m² garden, this 3-star hotel is 2 km from Foix Train Station. It offers an outdoor swimming pool, a terrace with chairs and free Wi-Fi access in the entire property.', 'All the rooms at Hôtel Pyrène feature a flat-screen TV and a private bathroom, free toiletries and hairdryer. Some of them include a balcony and provide direct access to the garden.', 'A continental breakfast is served every morning in the dining room or in the comfort of the guest rooms. Restaurants can be found within 2 km of the property.', 'Hôtel Pyrène is 5 km from Pyrénées Ariégeoises Regional Park and 3 km from the N20 main road. Free private parking is available on site. ']"
456,456,"
Quartier De Castel Maou - Chemin d'Aouredou -, Route d'Andorre RN 20, 09110 Ax-les-Thermes, France
",Ax-les-Thermes,"42.71383156,1.83920681",Lagrange Vacances Les Chalets d’Ax,https://www.booking.com/hotel/fr/residence-les-chalets-d-ax.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hcmllZ2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AqPuwJ8GwAIB0gIkZDQ3YjlmYmMtM2Y4OC00MDZjLWIzMGYtYzIzNmJiYTlhZTI12AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=acbd1111ea290039&srepoch=1676687140&from=searchresults,7.6,"[""You're eligible for a Genius discount at Lagrange Vacances Les Chalets d’Ax! To save at this property, all you have to do is "", '.', 'Lagrange Vacances Les Chalets d’Ax is located in Ax-Les-Thermes, 800 m from the town centre and ski lifts. It offers WiFi in the apartments at an extra cost and an outdoor seasonal heated swimming pool.', 'Lagrange Vacances Les Chalets d’Ax provides studios and apartments with a private balcony or terrace. They each have a kitchen equipped with a dishwasher and microwave.', 'Local leisure activities include fishing in the Ariege River, cycling and hiking. In winter, during holidays and week-ends, free shuttles run from the property to Ax-les-Thermes ski lift.', 'Tarascon Prehistoric Art Park and the Niaux caves can be visited a 30-minute drive from Lagrange Vacances Les Chalets d’Ax which provides free private parking. ']"
457,457,"
Bonascre , 09110 Ax-les-Thermes, France
",Ax-les-Thermes,"42.70340341,1.81767941",Village Vacances Le Tarbesou,https://www.booking.com/hotel/fr/le-tarbesou.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hcmllZ2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AqPuwJ8GwAIB0gIkZDQ3YjlmYmMtM2Y4OC00MDZjLWIzMGYtYzIzNmJiYTlhZTI12AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=acbd1111ea290039&srepoch=1676687140&from=searchresults,8.1,"['Le Tarbesou is a holiday park overlooking the Pyrenees and situated in Ax 3 Domaines ski resort, 400 m from the slopes. It features a bar, a restaurant and free Wi-Fi access.', 'The soundproofed rooms all have a view on the slopes and a private bathroom with bathroom amenities. They also feature a flat-screen TV and a balcony with view on the Pyrenees.', 'In the morning at Le Tarbesou, a buffet breakfast is available. The bar and restaurant serve traditional food.', 'Guests can make the most of a squash room and during the school holidays, a cinema room and a night club are available.', 'The Tarbesou is 7 km from the town of Ax-les-Thermes, by cable car. There guests will find stores, cafe bars and cinemas. The property is a 35 minute-drive from Andorra and there is free public parking on site. ']"
458,458,"
10 Avenue Adolphe AUTHIE, 09110 Ax-les-Thermes, France
",Ax-les-Thermes,"42.71983699,1.84186692",Hôtel Restaurant Le Bellevue,https://www.booking.com/hotel/fr/restaurant-le-bellevue-ax-les-thermes.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hcmllZ2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AqPuwJ8GwAIB0gIkZDQ3YjlmYmMtM2Y4OC00MDZjLWIzMGYtYzIzNmJiYTlhZTI12AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=acbd1111ea290039&srepoch=1676687140&from=searchresults,8.4,"['Located 48 km from Meritxell sanctuary, Hôtel Restaurant Le Bellevue offers 2-star accommodation in Ax-les-Thermes and features a terrace, a restaurant and a bar. This 2-star hotel offers free WiFi. The property is non-smoking and is set 24 km from Talc Career of Trimouns.', 'At the hotel, every room is fitted with a desk. Each room is equipped with a flat-screen TV, and certain rooms at Hôtel Restaurant Le Bellevue have a city view. Guest rooms include a wardrobe.', 'The accommodation offers a buffet or continental breakfast.', 'Guests at Hôtel Restaurant Le Bellevue will be able to enjoy activities in and around Ax-les-Thermes, like hiking and cycling.', ""Grotte de Lombrives is 25 km from the hotel, while Fountain Fontestorbes is 45 km away. The nearest airport is Andorra–La Seu d'Urgell Airport, 80 km from Hôtel Restaurant Le Bellevue. ""]"
459,459,"
1 Rue Joseph Rigal, 09110 Ax-les-Thermes, France
",Ax-les-Thermes,"42.72007752,1.83826795",STUDIO COEUR DE VIEILLE VILLE,https://www.booking.com/hotel/fr/studio-coeur-de-vieille-ville.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hcmllZ2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AqPuwJ8GwAIB0gIkZDQ3YjlmYmMtM2Y4OC00MDZjLWIzMGYtYzIzNmJiYTlhZTI12AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=acbd1111ea290039&srepoch=1676687140&from=searchresults,7.9,"['Offering a casino and city view, STUDIO COEUR DE VIEILLE VILLE is situated in Ax-les-Thermes, 48 km from Meritxell sanctuary and 24 km from Talc Career of Trimouns. The property has mountain views and is 25 km from Grotte de Lombrives and 46 km from Fountain Fontestorbes.', 'The apartment features 1 bedroom, a kitchen with a fridge and an oven, and 1 bathroom with a shower and bath. For added convenience, the property can provide towels and bed linen for an extra charge.', 'Hiking and skiing can be enjoyed nearby, while a ski equipment rental service, a ski pass sales point and ski-to-door access are also available on site.', ""The nearest airport is Andorra–La Seu d'Urgell Airport, 80 km from the apartment. ""]"
460,460,"
STUDIO RIGA 19 Avenue Docteur François Gomma, 09110 Ax-les-Thermes, France
",Ax-les-Thermes,"42.71854540,1.84053040",Studio RIGA,https://www.booking.com/hotel/fr/studio-riga.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hcmllZ2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AqPuwJ8GwAIB0gIkZDQ3YjlmYmMtM2Y4OC00MDZjLWIzMGYtYzIzNmJiYTlhZTI12AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=acbd1111ea290039&srepoch=1676687140&from=searchresults,8.6,"['Studio RIGA is an apartment in Ax-les-Thermes, 300 m from Ax-Bonascre Ski Lift. This apartment is 2.9 km from Ax-3 Domaines Ski Lift and a 2-minute walk from Ax Thermal Baths.', 'Opening onto a terrace with mountain views, the apartment consists of 1 bedroom. The accommodation is equipped with a kitchen with a microwave and a toaster.', 'The apartment offers a sun terrace. A a ski pass sales point is available on site and skiing can be enjoyed within close proximity of the property.', 'Ax Bonsacre Le Saquet Ski School is 2.8 km from Studio RIGA. Carcassonne Airport is 100 km from the property. ']"
461,461,"
La Freyte, 09400 Rabat-les-Trois-Seigneurs, France
",Rabat-les-Trois-Seigneurs,"42.85134405,1.52816445",Grange ancienne aménagée,https://www.booking.com/hotel/fr/ancienne-grange-amenagee.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hcmllZ2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AqPuwJ8GwAIB0gIkZDQ3YjlmYmMtM2Y4OC00MDZjLWIzMGYtYzIzNmJiYTlhZTI12AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=acbd1111ea290039&srepoch=1676687140&from=searchresults,9.2,"['Grange ancienne aménagée is located in Rabat-les-Trois-Seigneurs, 36 km from Col de la Crouzette, 6.9 km from Bedeilhac Cave, as well as 11 km from Grotte de Lombrives. This holiday home is 27 km from Underground River of Labouiche and 37 km from Ariege Golf Club.', 'Providing a terrace with mountain views, this holiday home also offers a flat-screen TV, a well-equipped kitchen with a fridge, an oven and a dishwasher, as well as 1 bathroom with a bath and a hairdryer.', 'There is a garden with a barbecue at this property and guests can go skiing and cycling nearby.', 'Niaux Cave is 13 km from the holiday home, while Foix Castle is 21 km away. The nearest airport is Carcassonne Airport, 95 km from Grange ancienne aménagée. ']"
462,462,"
16 rue de la solitude, 09110 Ax-les-Thermes, France
",Ax-les-Thermes,"42.71957900,1.83585875",MAISON FAMILIALE 3 ch. au CENTRE D'AX,https://www.booking.com/hotel/fr/maison-familiale-3-ch-au-centre-d-39-ax.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hcmllZ2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AqPuwJ8GwAIB0gIkZDQ3YjlmYmMtM2Y4OC00MDZjLWIzMGYtYzIzNmJiYTlhZTI12AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=acbd1111ea290039&srepoch=1676687140&from=searchresults,8.8,"[""Featuring a garden, a terrace, and a casino, MAISON FAMILIALE 3 ch. Au CENTRE D'AX offers accommodation in Ax-les-Thermes with free WiFi and mountain views. Boasting free private parking, the holiday home is in an area where guests can engage in activities such as hiking, fishing and cycling."", 'The holiday home consists of 3 bedrooms, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and a hairdryer. Towels and bed linen are offered in the holiday home.', 'The holiday home features a barbecue.', ""Meritxell sanctuary is 48 km from MAISON FAMILIALE 3 ch. Au CENTRE D'AX, while Talc Career of Trimouns is 24 km from the property. The nearest airport is Andorra–La Seu d'Urgell Airport, 80 km from the accommodation. ""]"
463,463,"
Allée des Thermes, 09140 Aulus-les-Bains, France
",Aulus-les-Bains,"42.79060996,1.33446872",Résidence des 3 Césars,https://www.booking.com/hotel/fr/ra-c-sidence-des-3-ca-c-sars.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hcmllZ2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AqPuwJ8GwAIB0gIkZDQ3YjlmYmMtM2Y4OC00MDZjLWIzMGYtYzIzNmJiYTlhZTI12AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=acbd1111ea290039&srepoch=1676687140&from=searchresults,8.2,"['Located 12 km from Guzet ski resort, Résidence des 3 Césars sits in a well-kept garden and offers an indoor swimming pool, self-catering apartments, ski storage facilities and free Wi-Fi in public spaces and all apartments.', 'The on-site spa and wellness centre at Résidence des 3 Césars features a hot tub and steam bath.', 'There is also a large living room with a fireplace, TV, VCR and games, and a laundry room. The apartments and studio at Résidence des 3 Césars all include en suite facilities and a kitchenette. Some apartments have a balcony and feature easy access for people with reduced mobility.', 'The private bathrooms are complete with a bathtub or a shower, and a hairdryer. The kitchenette includes a microwave and a refrigerator. A wardrobe and a TV are also provided.', 'Résidence des 3 Césars is 32 km from Saint Girons Trains Station and there is a supermarket only 100 m from the property. Free private parking is possible on site. ']"
464,464,"
lieu dit LAUJOU, 09220 Auzat, France
",Auzat,"42.72477458,1.45421439","Grange rénovée, Pyrénées Ariégeoises",https://www.booking.com/hotel/fr/grange-renovee-pyrenees-ariegeoises.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hcmllZ2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AqPuwJ8GwAIB0gIkZDQ3YjlmYmMtM2Y4OC00MDZjLWIzMGYtYzIzNmJiYTlhZTI12AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=acbd1111ea290039&srepoch=1676687140&from=searchresults,9.2,"[""You're eligible for a Genius discount at Grange rénovée, Pyrénées Ariégeoises! To save at this property, all you have to do is "", '.', 'Featuring mountain views, Grange rénovée, Pyrénées Ariégeoises provides accommodation with a terrace and a balcony, around 47 km from Col de la Crouzette. The property features garden views and is 19 km from Niaux Cave and 24 km from Grotte de Lombrives.', 'This holiday home is equipped with 2 bedrooms, a kitchen with a fridge and an oven, a flat-screen TV, a seating area and 1 bathroom equipped with a shower.', 'There is a garden with a barbecue at this property and guests can go hiking and skiing nearby.', 'Bedeilhac Cave is 27 km from the holiday home, while Foix Castle is 39 km away. The nearest airport is Carcassonne Airport, 113 km from Grange rénovée, Pyrénées Ariégeoises. ']"
465,465,"
RDC 1 Rue de la Place, 09330 Montgaillard, France
",Montgaillard,"42.93227802,1.63516787",Le petit nid,https://www.booking.com/hotel/fr/le-petit-nid-montgaillard.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hcmllZ2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AqPuwJ8GwAIB0gIkZDQ3YjlmYmMtM2Y4OC00MDZjLWIzMGYtYzIzNmJiYTlhZTI12AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=acbd1111ea290039&srepoch=1676687140&from_sustainable_property_sr=1&from=searchresults,9.2,"[""You're eligible for a Genius discount at Le petit nid! To save at this property, all you have to do is "", '.', 'Offering garden views, Le petit nid is an accommodation set in Montgaillard, 38 km from Col de la Crouzette and 5 km from Foix Castle. This property offers access to a patio, bowling in the bowling alley, and free WiFi.', 'The apartment is fitted with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with cable channels, a dining area, a fully equipped kitchen, and a terrace with mountain views.', 'Guests at the apartment can enjoy hiking nearby, or make the most of the garden.', 'Underground River of Labouiche is 11 km from Le petit nid, while Bedeilhac Cave is 16 km away. The nearest airport is Carcassonne Airport, 79 km from the accommodation. ']"
466,466,"
25 rue des Chapeliers, 09000 Foix, France
",Foix,"42.96573390,1.60569263",l'Arche des Chapeliers,https://www.booking.com/hotel/fr/l-39-arche-des-chapeliers.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hcmllZ2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AqDuwJ8GwAIB0gIkYmMxMDM2YWMtMGVlNS00ZTgwLWIxNzItMWJmYjE3MjZkYmQ02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=bd9a1110590c004b&srepoch=1676687137&from_sustainable_property_sr=1&from=searchresults,9.1,"[""L'Arche des Chapeliers features city views, free WiFi and free private parking, located in Foix, 34 km from Col de la Crouzette."", 'The bed and breakfast offers a seating area with a flat-screen TV and a private bathroom with free toiletries, a hairdryer and shower. There is also a fridge, minibar and a kettle.', ""A continental breakfast is available daily at l'Arche des Chapeliers."", 'The accommodation offers a terrace.', 'After a day of skiing or cycling, guests can relax in the shared lounge area.', ""Foix Castle is 70 m from l'Arche des Chapeliers, while Underground River of Labouiche is 6.1 km away. The nearest airport is Carcassonne Airport, 77 km from the bed and breakfast. ""]"
467,467,"
Résidence Grand Hôtel, appt 102, 1er étage, 09140 Aulus-les-Bains, France
",Aulus-les-Bains,"42.78924462,1.33489510",T2 résidence Grand Hotel appt 102 - village thermal montagne,https://www.booking.com/hotel/fr/t2-residence-de-qualite-village-thermal-montagne.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hcmllZ2VICVgDaE2IAQGYAQm4AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AqDuwJ8GwAIB0gIkYmMxMDM2YWMtMGVlNS00ZTgwLWIxNzItMWJmYjE3MjZkYmQ02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=bd9a1110590c004b&srepoch=1676687137&from=searchresults,8.9,"['Boasting a garden, a shared lounge, and a terrace, T2 résidence Grand Hotel appt 102 - village thermal montagne features accommodation in Aulus-les-Bains with free WiFi and river views. With free private parking, the property is 32 km from Col de la Crouzette and 34 km from Chruch of Saint Lizier.', 'The apartment with a balcony and mountain views has 1 bedroom, a living room, a flat-screen TV, an equipped kitchen with a fridge and an oven, and 1 bathroom with a bath. Towels and bed linen are available in the apartment.', 'Hiking can be enjoyed nearby.', 'Niaux Cave is 42 km from the apartment, while Grotte de Lombrives is 47 km from the property. The nearest airport is Toulouse-Blagnac Airport, 131 km from T2 résidence Grand Hotel appt 102 - village thermal montagne. ']"
